ID,Description,Entry_ID,Spacy,Parameter_ID
1838_erschrecken-1,erschrecken,0,erschrecken,1838_erschrecken
1839_ermahnen-1,ermahnen,0,ermahnen,1839_ermahnentrostenindiearmeschlieenumarmen
1839_trosten-2,trösten,0,trösten,1839_ermahnentrostenindiearmeschlieenumarmen
1839_indiearmeschlieen-3,in die Arme schließen,0,in die Arme schließen,1839_ermahnentrostenindiearmeschlieenumarmen
1839_umarmen-4,umarmen,0,umarmen,1839_ermahnentrostenindiearmeschlieenumarmen
1840_trost-1,Trost,0,Trost,1840_trost
1841_diefluchtergreifen-1,die Flucht ergreifen,0,die Flucht ergreifen,1841_diefluchtergreifenentfliehenfliehen
1841_entfliehen-2,entfliehen,0,entfliehen,1841_diefluchtergreifenentfliehenfliehen
1841_fliehen-3,fliehen,0,fliehen,1841_diefluchtergreifenentfliehenfliehen
1842_trost-1,Trost,0,Trost,1842_trost
1843_trosten-1,trösten,0,trösten,1843_trostenermunterntrostbringentrostempfangen
1843_ermuntern-2,ermuntern,0,ermuntern,1843_trostenermunterntrostbringentrostempfangen
1843_trostbringen-3,Trost bringen,0,Trost bringen,1843_trostenermunterntrostbringentrostempfangen
1843_trostempfangen-4,Trost empfangen,0,Trost empfangen,1843_trostenermunterntrostbringentrostempfangen
1844_tenne-1,Tenne,0,Tenne,1844_tenneausdrusch
1844_ausdrusch-2,Ausdrusch,0,,1844_tenneausdrusch
1845_bedrangen-1,bedrängen,0,bedrängen,1845_bedrangen
1846_dreschen-1,dreschen,0,dreschen,1846_dreschen
1847_erdulden-1,erdulden,0,erdulden,1847_erduldendulden
1847_dulden-2,dulden,0,dulden,1847_erduldendulden
1848_befestigen-1,befestigen,0,befestigen,1848_befestigenstarken
1848_starken-2,stärken,0,stärken,1848_befestigenstarken
1849_bedeutungdunkel-1,Bedeutung dunkel,0,Bedeutung dunkel,1849_bedeutungdunkel
1850_gaubewohner-1,Gaubewohner,0,,1850_gaubewohner
1851_aufmerksamkeit-1,Aufmerksamkeit,0,Aufmerksamkeit,1851_aufmerksamkeit
1852_kropf-1,Kropf,0,Kropf,1852_kropf
1853_bemerken-1,bemerken,0,bemerken,1853_bemerkenerscheinenseineaufmerksamkeitaufetwasrichten
1853_erscheinen-2,erscheinen,0,erscheinen,1853_bemerkenerscheinenseineaufmerksamkeitaufetwasrichten
1853_seineaufmerksamkeitaufetwasrichten-3,seine Aufmerksamkeit auf etwas richten,0,seine Aufmerksamkeit auf etwas richten,1853_bemerkenerscheinenseineaufmerksamkeitaufetwasrichten
1854_armmachen-1,arm machen,0,arm machen,1854_armmachen
1855_klagen-1,klagen,0,klagen,1855_klagentotenklageanstimmen
1855_totenklageanstimmen-2,Totenklage anstimmen,0,Totenklage anstimmen,1855_klagentotenklageanstimmen
1856_klage-1,Klage,0,Klage,1856_klage
1857_betrubnis-1,Betrübnis,0,Betrübnis,1857_betrubnis
1858_betrubnis-1,Betrübnis,0,Betrübnis,1858_betrubnis
1859_betrubnis-1,Betrübnis,0,Betrübnis,1859_betrubnis
1860_kranken-1,kränken,0,kränken,1860_krankenbetruben
1860_betruben-2,betrüben,0,betrüben,1860_krankenbetruben
1861_betrubt-1,betrübt,0,betrübt,1861_betrubttraurigmurrisch
1861_traurig-2,traurig,0,traurig,1861_betrubttraurigmurrisch
1861_murrisch-3,mürrisch,0,mürrisch,1861_betrubttraurigmurrisch
1862_tonend-1,tönend,0,tönend,1862_tonend
1863_goten-1,Goten,0,Goten,1863_goten
1864_gote-1,Gote,0,Gote,1864_gote
1865_zusammenfugen-1,zusammenfügen,0,zusammenfügen,1865_zusammenfugenverloben
1865_verloben-2,verloben,0,verloben,1865_zusammenfugenverloben
1866_bewegt-1,bewegt,0,bewegt,1866_bewegtbeweglich
1866_beweglich-2,beweglich,0,beweglich,1866_bewegtbeweglich
1867_inbewegungsetzen-1,in Bewegung setzen,0,in Bewegung setzen,1867_inbewegungsetzenermunternanregenbewegenerregen
1867_ermuntern-2,ermuntern,0,ermuntern,1867_inbewegungsetzenermunternanregenbewegenerregen
1867_anregen-3,anregen,0,anregen,1867_inbewegungsetzenermunternanregenbewegenerregen
1867_bewegen-4,bewegen,0,bewegen,1867_inbewegungsetzenermunternanregenbewegenerregen
1867_erregen-5,erregen,0,erregen,1867_inbewegungsetzenermunternanregenbewegenerregen
1868_hinwerfen-1,hinwerfen,0,hinwerfen,1868_hinwerfenniederwerfenwerfenhinundherreien
1868_niederwerfen-2,niederwerfen,0,niederwerfen,1868_hinwerfenniederwerfenwerfenhinundherreien
1868_werfen-3,werfen,0,werfen,1868_hinwerfenniederwerfenwerfenhinundherreien
1868_hinundherreien-4,hinundherreißen,0,,1868_hinwerfenniederwerfenwerfenhinundherreien
1869_sichzuwenden-1,sich zuwenden,0,sich zuwenden,1869_sichzuwendensichnahernsichzusammentun
1869_sichnahern-2,sich nähern,0,sich nähern,1869_sichzuwendensichnahernsichzusammentun
1869_sichzusammentun-3,sich zusammentun,0,sich zusammentun,1869_sichzuwendensichnahernsichzusammentun
1870_friedfertig-1,friedfertig,0,friedfertig,1870_friedfertigfriedlich
1870_friedlich-2,friedlich,0,friedlich,1870_friedfertigfriedlich
1871_friede-1,Friede,0,Friede,1871_friede
1872_versohnen-1,versöhnen,0,versöhnen,1872_versohnen
1873_versohntwerden-1,versöhnt werden,0,versöhnt werden,1873_versohntwerdensichversohnen
1873_sichversohnen-2,sich versöhnen,0,sich versöhnen,1873_versohntwerdensichversohnen
1874_erwachen-1,erwachen,0,erwachen,1874_erwachen
1875_sichderherrschaftbemachtigen-1,sich der Herrschaft bemächtigen,0,sich der Herrschaft bemächtigen,1875_sichderherrschaftbemachtigenvergewaltigen
1875_vergewaltigen-2,vergewaltigen,0,vergewaltigen,1875_sichderherrschaftbemachtigenvergewaltigen
1876_erwahlung-1,Erwählung,0,Erwählung,1876_erwahlungwahl
1876_wahl-2,Wahl,0,Wahl,1876_erwahlungwahl
1877_erwahlen-1,erwählen,0,erwählen,1877_erwahlenauserwahlenauswahlen
1877_auserwahlen-2,auserwählen,0,auserwählen,1877_erwahlenauserwahlenauswahlen
1877_auswahlen-3,auswählen,0,auswählen,1877_erwahlenauserwahlenauswahlen
1878_gemein-1,gemein,0,gemein,1878_gemeinunreinbefleckt
1878_unrein-2,unrein,0,unrein,1878_gemeinunreinbefleckt
1878_befleckt-3,befleckt,0,befleckt,1878_gemeinunreinbefleckt
1879_bekehrung-1,Bekehrung,0,Bekehrung,1879_bekehrung
1880_wenden-1,wenden,0,wenden,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_zuruckwenden-2,zurückwenden,0,,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_hinlenken-3,hinlenken,0,,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_bekehren-4,bekehren,0,bekehren,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_zuruckgeben-5,zurückgeben,0,zurückgeben,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_hinwenden-6,hinwenden,0,hinwenden,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_umkehren-7,umkehren,0,umkehren,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1880_zuruckkehren-8,zurückkehren,0,zurückkehren,1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren
1881_verurteilung-1,Verurteilung,0,Verurteilung,1881_verurteilungverdammungverdammnis
1881_verdammung-2,Verdammung,0,Verdammung,1881_verurteilungverdammungverdammnis
1881_verdammnis-3,Verdammnis,0,Verdammnis,1881_verurteilungverdammungverdammnis
1882_einenverurteilenzu-1,einen verurteilen zu,0,einen verurteilen zu,1882_einenverurteilenzuachtenverdammen
1882_achten-2,ächten,0,ächten,1882_einenverurteilenzuachtenverdammen
1882_verdammen-3,verdammen,0,verdammen,1882_einenverurteilenzuachtenverdammen
1883_bekleidung-1,Bekleidung,0,Bekleidung,1883_bekleidungkleidung
1883_kleidung-2,Kleidung,0,Kleidung,1883_bekleidungkleidung
1884_bekleiden-1,bekleiden,0,bekleiden,1884_bekleidenkleidensichbekleidensichkleiden
1884_kleiden-2,kleiden,0,kleiden,1884_bekleidenkleidensichbekleidensichkleiden
1884_sichbekleiden-3,sich bekleiden,0,sich bekleiden,1884_bekleidenkleidensichbekleidensichkleiden
1884_sichkleiden-4,sich kleiden,0,sich kleiden,1884_bekleidenkleidensichbekleidensichkleiden
1885_gesprach-1,Gespräch,0,Gespräch,1885_gesprachrede
1885_rede-2,Rede,0,Rede,1885_gesprachrede
1886_geschaft-1,Geschäft,0,Geschäft,1886_geschafterwerbgewinn
1886_erwerb-2,Erwerb,0,Erwerb,1886_geschafterwerbgewinn
1886_gewinn-3,Gewinn,0,Gewinn,1886_geschafterwerbgewinn
1887_bewirken-1,bewirken,0,bewirken,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1887_erwirken-2,erwirken,0,erwirken,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1887_bereiten-3,bereiten,0,bereiten,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1887_machen-4,machen,0,machen,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1887_bringen-5,bringen,0,bringen,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1887_erhandeln-6,erhandeln,0,,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1887_ausstellen-7,ausstellen,0,ausstellen,1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen
1888_mitarbeiter-1,Mitarbeiter,0,Mitarbeiter,1888_mitarbeiter
1889_eingewurzelt-1,eingewurzelt,0,eingewurzelt,1889_eingewurzelt
1890_weihen-1,weihen,0,weihen,1890_weihenheiligen
1890_heiligen-2,heiligen,0,heiligen,1890_weihenheiligen
1891_besuchen-1,besuchen,0,besuchen,1891_besuchenheimsuchenbesorgen
1891_heimsuchen-2,heimsuchen,0,heimsuchen,1891_besuchenheimsuchenbesorgen
1891_besorgen-3,besorgen,0,besorgen,1891_besuchenheimsuchenbesorgen
1892_erwarten-1,erwarten,0,erwarten,1892_erwartenannehmenmeinen
1892_annehmen-2,annehmen,0,annehmen,1892_erwartenannehmenmeinen
1892_meinen-3,meinen,0,meinen,1892_erwartenannehmenmeinen
1893_gau-1,Gau,0,Gau,1893_gaulandbezirkumgegendgegend
1893_land-2,Land,0,Land,1893_gaulandbezirkumgegendgegend
1893_bezirk-3,Bezirk,0,Bezirk,1893_gaulandbezirkumgegendgegend
1893_umgegend-4,Umgegend,0,Umgegend,1893_gaulandbezirkumgegendgegend
1893_gegend-5,Gegend,0,Gegend,1893_gaulandbezirkumgegendgegend
1894_zusammenbinden-1,zusammenbinden,0,zusammenbinden,1894_zusammenbindenverbinden
1894_verbinden-2,verbinden,0,verbinden,1894_zusammenbindenverbinden
1895_bewegen-1,bewegen,0,bewegen,1895_bewegenschutteln
1895_schutteln-2,schütteln,0,schütteln,1895_bewegenschutteln
1896_einmutig-1,einmütig,0,einmütig,1896_einmutiggewillt
1896_gewillt-2,gewillt,0,gewillt,1896_einmutiggewillt
1897_sichverwickeln-1,sich verwickeln,0,sich verwickeln,1897_sichverwickeln
1898_erleiden-1,erleiden,0,erleiden,1898_erleidenleiden
1898_leiden-2,leiden,0,leiden,1898_erleidenleiden
1899_verweilen-1,verweilen,0,verweilen,1899_verweilenverbleiben
1899_verbleiben-2,verbleiben,0,verbleiben,1899_verweilenverbleiben
1900_verbindung-1,Verbindung,0,Verbindung,1900_verbindunggelenkbanddergelenke
1900_gelenk-2,Gelenk,0,Gelenk,1900_verbindunggelenkbanddergelenke
1900_banddergelenke-3,Band der Gelenke,0,Band der Gelenke,1900_verbindunggelenkbanddergelenke
1901_verteidigen-1,verteidigen,0,verteidigen,1901_verteidigen
1902_vollmitfreude-1,voll Mitfreude,0,voll Mitfreude,1902_vollmitfreude
1903_freude-1,Freude,0,Freude,1903_freude
1904_bestrafen-1,bestrafen,0,bestrafen,1904_bestrafenrachenrachenehmen
1904_rachen-2,rächen,0,rächen,1904_bestrafenrachenrachenehmen
1904_rachenehmen-3,Rache nehmen,0,Rache nehmen,1904_bestrafenrachenrachenehmen
1905_fruchtbringen-1,Frucht bringen,0,Frucht bringen,1905_fruchtbringen
1906_verwunden-1,verwunden,0,verwunden,1906_verwunden
1907_schatzhaus-1,Schatzhaus,0,Schatzhaus,1907_schatzhausschatzkammer
1907_schatzkammer-2,Schatzkammer,0,Schatzkammer,1907_schatzhausschatzkammer
1908_stachel-1,Stachel,0,Stachel,1908_stachelpeitsche
1908_peitsche-2,Peitsche,0,Peitsche,1908_stachelpeitsche
1909_gehen-1,gehen,0,gehen,1909_gehen
1910_begehren-1,begehren,0,begehren,1910_begehren
1911_gier-1,Gier,0,Gier,1911_gier
1912_gierig-1,gierig,0,gierig,1912_gierig
1913_geisel-1,Geisel,0,Geisel,1913_geisel
1914_erschrecken-1,erschrecken,0,erschrecken,1914_erschrecken
1915_gabe-1,Gabe,0,Gabe,1915_gabegeschenkgrune
1915_geschenk-2,Geschenk,0,Geschenk,1915_gabegeschenkgrune
1915_grune-3,gRune,0,,1915_gabegeschenkgrune
1916_geben-1,geben,0,geben,1916_geben
1917_geber-1,Geber,0,Geber,1917_geber
1918_giebel-1,Giebel,0,Giebel,1918_giebel
1919_gahnen-1,gähnen,0,gähnen,1919_gahnen
1920_steuer-1,Steuer,0,Steuer,1920_steuerabgabezins
1920_abgabe-2,Abgabe,0,Abgabe,1920_steuerabgabezins
1920_zins-3,Zins,0,Zins,1920_steuerabgabezins
1921_gelten-1,gelten,0,gelten,1921_gelten
1922_steuer-1,Steuer,0,Steuer,1922_steuerabgabe
1922_abgabe-2,Abgabe,0,Abgabe,1922_steuerabgabe
1923_eintragungindiesteuerliste-1,Eintragung in die Steuerliste,0,Eintragung in die Steuerliste,1923_eintragungindiesteuerliste
1924_sichel-1,Sichel,0,Sichel,1924_sichel
1925_beginnen-1,beginnen,0,beginnen,1925_beginnen
1926_speer-1,Speer,0,Speer,1926_speer
1927_morgen-1,morgen,0,morgen,1927_morgen
1928_finden-1,finden,0,finden,1928_findenbekommenerlangen
1928_bekommen-2,bekommen,0,bekommen,1928_findenbekommenerlangen
1928_erlangen-3,erlangen,0,erlangen,1928_findenbekommenerlangen
1929_gieen-1,gießen,0,gießen,1929_gieen
1930_froh-1,froh,0,froh,1930_frohfrohlich
1930_frohlich-2,fröhlich,0,fröhlich,1930_frohfrohlich
1931_sorgsam-1,sorgsam,0,sorgsam,1931_sorgsam
1932_genau-1,genau,0,genau,1932_genau
1933_genau-1,genau,0,genau,1933_genau
1934_genau-1,genau,0,genau,1934_genau
1935_glanz-1,Glanz,0,Glanz,1935_glanz
1936_glanzen-1,glänzen,0,glänzen,1936_glanzen
1937_handschuh-1,Handschuh,0,Handschuh,1937_handschuh
1938_vonguterabkunft-1,von guter Abkunft,0,von guter Abkunft,1938_vonguterabkunftedlengeschlechts
1938_edlengeschlechts-2,edlen Geschlechts,0,edlen Geschlechts,1938_vonguterabkunftedlengeschlechts
1939_tugend-1,Tugend,0,Tugend,1939_tugendtuchtigkeitgute
1939_tuchtigkeit-2,Tüchtigkeit,0,Tüchtigkeit,1939_tugendtuchtigkeitgute
1939_gute-3,Güte,0,Güte,1939_tugendtuchtigkeitgute
1940_gru-1,Gruß,0,Gruß,1940_gru
1941_gruen-1,grüßen,0,grüßen,1941_gruen
1942_gaumen-1,Gaumen,0,Gaumen,1942_gaumen
1943_goten-1,Goten,0,Goten,1943_goten
1944_gotenende-1,Gotenende,0,,1944_gotenende
1945_gut-1,gut,0,gut,1945_gutschontuchtig
1945_schon-2,schön,0,schön,1945_gutschontuchtig
1945_tuchtig-3,tüchtig,0,tüchtig,1945_gutschontuchtig
1946_graben-1,Graben,0,Graben,1946_graben
1947_graben-1,graben,0,graben,1947_graben
1948_gram-1,Gram,0,Gram,1948_gram
1949_erzurnen-1,erzürnen,0,erzürnen,1949_erzurnenaufregen
1949_aufregen-2,aufregen,0,aufregen,1949_erzurnenaufregen
1950_zornig-1,zornig,0,zornig,1950_zornig
1951_holzsplitter-1,Holzsplitter,0,Holzsplitter,1951_holzsplittersplitter
1951_splitter-2,Splitter,0,Splitter,1951_holzsplittersplitter
1952_bart-1,Bart,0,Bart,1952_bartbarthaarzopf
1952_barthaar-2,Barthaar,0,Barthaar,1952_bartbarthaarzopf
1952_zopf-3,Zopf,0,Zopf,1952_bartbarthaarzopf
1953_bart-1,Bart,0,Bart,1953_bartbarthaarzopf
1953_barthaar-2,Barthaar,0,Barthaar,1953_bartbarthaarzopf
1953_zopf-3,Zopf,0,Zopf,1953_bartbarthaarzopf
1954_bart-1,Bart,0,Bart,1954_bartbarthaarzopf
1954_barthaar-2,Barthaar,0,Barthaar,1954_bartbarthaarzopf
1954_zopf-3,Zopf,0,Zopf,1954_bartbarthaarzopf
1955_gras-1,Gras,0,Gras,1955_graskraut
1955_kraut-2,Kraut,0,Kraut,1955_graskraut
1956_greutungen-1,Greutungen,0,,1956_greutungenostgoten
1956_ostgoten-2,Ostgoten,0,Ostgoten,1956_greutungenostgoten
1957_hungrig-1,hungrig,0,hungrig,1957_hungrig
1958_hungern-1,hungern,0,hungern,1958_hungern
1959_hunger-1,Hunger,0,Hunger,1959_hunger
1960_gebieten-1,gebieten,0,gebieten,1960_gebietenanordnen
1960_anordnen-2,anordnen,0,anordnen,1960_gebietenanordnen
1961_beschluss-1,Beschluss,0,Beschluss,1961_beschlussverordnungbefehl
1961_verordnung-2,Verordnung,0,Verordnung,1961_beschlussverordnungbefehl
1961_befehl-3,Befehl,0,Befehl,1961_beschlussverordnungbefehl
1962_maske-1,Maske,0,Maske,1962_maske
1963_greifen-1,greifen,0,greifen,1963_greifenergreifen
1963_ergreifen-2,ergreifen,0,ergreifen,1963_greifenergreifen
1964_greis-1,greis,0,,1964_greisgrau
1964_grau-2,grau,0,grau,1964_greisgrau
1965_ostgoten-1,Ostgoten,0,Ostgoten,1965_ostgoten
1966_weinen-1,weinen,0,weinen,1966_weinenklagen
1966_klagen-2,klagen,0,klagen,1966_weinenklagen
1967_weinen-1,Weinen,0,Weinen,1967_weinen
1968_grie-1,Grieß,0,Grieß,1968_griesand
1968_sand-2,Sand,0,Sand,1968_griesand
1969_grau-1,grau,0,grau,1969_grau
1970_ergrimmen-1,ergrimmen,0,,1970_ergrimmenzurnen
1970_zurnen-2,zürnen,0,zürnen,1970_ergrimmenzurnen
1971_grimm-1,Grimm,0,Grimm,1971_grimm
1972_grimmig-1,grimmig,0,grimmig,1972_grimmigzornigschrecklich
1972_zornig-2,zornig,0,zornig,1972_grimmigzornigschrecklich
1972_schrecklich-3,schrecklich,0,schrecklich,1972_grimmigzornigschrecklich
1973_kleinmutig-1,kleinmütig,0,kleinmütig,1973_kleinmutig
1974_zerreiben-1,zerreiben,0,zerreiben,1974_zerreiben
1975_zerrieben-1,zerrieben,0,zerrieben,1975_zerrieben
1976_schrecken-1,Schrecken,0,Schrecken,1976_schrecken
1977_schritt-1,Schritt,0,Schritt,1977_schrittstufe
1977_stufe-2,Stufe,0,Stufe,1977_schrittstufe
1978_ostgoten-1,Ostgoten,0,Ostgoten,1978_ostgoten
1979_grube-1,Grube,0,Grube,1979_grubehohle
1979_hohle-2,Höhle,0,Höhle,1979_grubehohle
1980_grund-1,Grund,0,Grund,1980_grund
1981_grund-1,Grund,0,Grund,1981_grund
1982_grundmauer-1,Grundmauer,0,,1982_grundmauer
1983_grutze-1,Grütze,0,Grütze,1983_grutze
1984_ostgoten-1,Ostgoten,0,Ostgoten,1984_ostgoten
1985_fromm-1,fromm,0,fromm,1985_fromm
1986_gottesfurchtig-1,gottesfürchtig,0,gottesfürchtig,1986_gottesfurchtig
1987_gottlos-1,gottlos,0,gottlos,1987_gottlos
1988_gottesgestalt-1,Gottesgestalt,0,,1988_gottesgestalt
1989_gottesverehrer-1,Gottesverehrer,0,,1989_gottesverehrer
1990_frommigkeit-1,Frömmigkeit,0,Frömmigkeit,1990_frommigkeit
1991_gotteshaus-1,Gotteshaus,0,Gotteshaus,1991_gotteshaustempel
1991_tempel-2,Tempel,0,Tempel,1991_gotteshaustempel
1992_gottlich-1,göttlich,0,göttlich,1992_gottlich
1993_priester-1,Priester,0,Priester,1993_priester
1994_priestertum-1,Priestertum,0,Priestertum,1994_priestertum
1995_priestersein-1,Priester sein,0,Priester sein,1995_priesterseindaspriesteramtverrichten
1995_daspriesteramtverrichten-2,das Priesteramt verrichten,0,das Priesteramt verrichten,1995_priesterseindaspriesteramtverrichten
1996_gold-1,Gold,0,Gold,1996_gold
1997_golden-1,golden,0,golden,1997_golden
1998_mann-1,Mann,0,Mann,1998_mann
1999_mannlich-1,männlich,0,männlich,1999_mannlich
2000_mannchen-1,Männchen,0,Männchen,2000_mannchen
2001_mannlich-1,männlich,0,männlich,2001_mannlich
2002_krebsgeschwur-1,Krebsgeschwür,0,Krebsgeschwür,2002_krebsgeschwurgeschwur
2002_geschwur-2,Geschwür,0,Geschwür,2002_krebsgeschwurgeschwur
2003_kampf-1,Kampf,0,Kampf,2003_kampf
2004_kampf-1,Kampf,0,Kampf,2004_kampf
2005_gote-1,Gote,0,Gote,2005_gote
2006_goten-1,Goten,0,Goten,2006_goten
2007_gotisch-1,gotisch,0,gotisch,2007_gotisch
2008_gegossenwerden-1,gegossen werden,0,gegossen werden,2008_gegossenwerden
2009_gotin-1,Gotin,0,,2009_gotin
2010_gotenvolk-1,Gotenvolk,0,,2010_gotenvolk
2011_angerufener-1,Angerufener,0,,2011_angerufenergottgotze
2011_gott-2,Gott,0,Gott,2011_angerufenergottgotze
2011_gotze-3,Götze,0,Götze,2011_angerufenergottgotze
2012_haben-1,haben,0,haben,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_besitzen-2,besitzen,0,besitzen,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_innehaben-3,inne haben,0,inne haben,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_meinen-4,meinen,0,meinen,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_halten-5,halten,0,halten,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_werden-6,werden,0,werden,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_sichbefinden-7,sich befinden,0,sich befinden,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_konnen-8,können,0,können,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2012_wollen-9,wollen,0,wollen,2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen
2013_habend-1,habend,0,habend,2013_habend
2014_heben-1,heben,0,heben,2014_hebenaufheben
2014_aufheben-2,aufheben,0,aufheben,2014_hebenaufheben
2015_sichheben-1,sich heben,0,sich heben,2015_sichheben
2016_heften-1,heften,0, heften,2016_heftenanhangenanheften
2016_anhangen-2,anhängen,0,anhängen,2016_heftenanhangenanheften
2016_anheften-3,anheften,0,anheften,2016_heftenanhangenanheften
2017_angeheftetwerden-1,angeheftet werden,0,angeheftet werden,2017_angeheftetwerden
2018_behaftet-1,behaftet,0,behaftet,2018_behaftet
2019_pfleger-1,Pfleger,0,Pfleger,2019_pflegerheger
2019_heger-2,Heger,0,Heger,2019_pflegerheger
2020_hufte-1,Hüfte,0,Hüfte,2020_hufte
2021_hagel-1,Hagel,0,Hagel,2021_hagelhrune
2021_hrune-2,hRune,0,,2021_hagelhrune
2022_hangen-1,Hängen,0,Hängen,2022_hangenhang
2022_hang-2,Hang,0,Hang,2022_hangenhang
2023_hangen-1,hängen,0,hängen,2023_hangenschwebenlassen
2023_schwebenlassen-2,schweben lassen,0,schweben lassen,2023_hangenschwebenlassen
2024_hangen-1,hangen,0,hangen,2024_hangen
2025_hangend-1,hängend,0,hängend,2025_hangend
2026_hebraer-1,Hebräer,0,Hebräer,2026_hebraer
2027_art-1,Art,0,Art,2027_art
2028_streiten-1,streiten,0,streiten,2028_streiten
2029_streit-1,Streit,0,Streit,2029_streitzank
2029_zank-2,Zank,0,Zank,2029_streitzank
2030_einaugig-1,einäugig,0,einäugig,2030_einaugig
2031_heilig-1,heilig,0,heilig,2031_heiliggeweiht
2031_geweiht-2,geweiht,0,geweiht,2031_heiliggeweiht
2032_heil-1,Heil,0,Heil,2032_heil
2033_heil-1,heil,0,heil,2033_heillebendig
2033_lebendig-2,lebendig,0,lebendig,2033_heillebendig
2034_heilen-1,heilen,0,heilen,2034_heilen
2035_geheiltwerden-1,geheilt werden,0,geheilt werden,2035_geheiltwerden
2036_heil-1,heil,0,heil,2036_heilgesundwohl
2036_gesund-2,gesund,0,gesund,2036_heilgesundwohl
2036_wohl-3,wohl,0,wohl,2036_heilgesundwohl
2037_seigegrut-1,sei gegrüßt,0,sei gegrüßt,2037_seigegrut
2038_land-1,Land,0,Land,2038_land
2039_heimisch-1,heimisch,0,heimisch,2039_heimisch
2040_grundbesitz-1,Grundbesitz,0,Grundbesitz,2040_grundbesitzfamiliengut
2040_familiengut-2,Familiengut,0,Familiengut,2040_grundbesitzfamiliengut
2041_dorf-1,Dorf,0,Dorf,2041_dorflandflecken
2041_land-2,Land,0,Land,2041_dorflandflecken
2041_flecken-3,Flecken,0,Flecken,2041_dorflandflecken
2042_parteien-1,Parteien,0,Parteien,2042_parteienketzerei
2042_ketzerei-2,Ketzerei,0,Ketzerei,2042_parteienketzerei
2043_herde-1,Herde,0,Herde,2043_herde
2044_hirt-1,Hirt,0,Hirt,2044_hirt
2045_herz-1,Herz,0,Herz,2045_herz
2046_herzig-1,herzig,0,herzig,2046_herzig
2047_eingeweide-1,Eingeweide,0,Eingeweide,2047_eingeweideherzinneres
2047_herz-2,Herz,0,Herz,2047_eingeweideherzinneres
2047_inneres-3,Inneres,0,Inneres,2047_eingeweideherzinneres
2048_schwert-1,Schwert,0,Schwert,2048_schwert
2049_fackel-1,Fackel,0,Fackel,2049_fackel
2050_heien-1,heißen,0,heißen,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2050_nennen-2,nennen,0,nennen,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2050_heien-3,heißen,0,heißen,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2050_genanntwerden-4,genannt werden,0,genannt werden,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2050_rufen-5,rufen,0,rufen,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2050_einladen-6,einladen,0,einladen,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2050_befehlen-7,befehlen,0,befehlen,2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen
2051_gehei-1,Geheiß,0,Geheiß,2051_geheibefehl
2051_befehl-2,Befehl,0,Befehl,2051_geheibefehl
2052_heier-1,Heißer,0,Heißer,2052_heier
2053_heide-1,Heide,0,Heide,2053_heidesteppefeldacker
2053_steppe-2,Steppe,0,Steppe,2053_heidesteppefeldacker
2053_feld-3,Feld,0,Feld,2053_heidesteppefeldacker
2053_acker-4,Acker,0,Acker,2053_heidesteppefeldacker
2054_wild-1,wild,0,wild,2054_wild
2055_heidin-1,Heidin,0,,2055_heidin
2056_heidnisch-1,heidnisch,0,heidnisch,2056_heidnisch
